device,prefix,instant,payload,company
3468,RUS00,2018-12-10T10:28:15-02:00,">RUS00,101218092801,-23.66443,-046.60654<",acme
3239,RAX11,2018-12-10T10:28:15-02:00,">RAX11,101218092808,-23.72117,-046.55075<",acme
3330,RUS00,2018-12-10T10:28:15-02:00,">RUS00,101218092331,-23.77266,-046.59739<",acme
3457,RAX11,2018-12-10T10:28:14-02:00,">RAX11,101218092813,-23.65234,-046.57444<",acme
3272,RAX12,2018-12-10T10:28:14-02:00,">RAX12,101218092813,-23.80310,-046.61639<",acme
3319,RUS00,2018-12-10T10:28:14-02:00,">RUS00,101218092801,-23.68904,-046.56128<",acme
3147,RAX12,2018-12-10T10:28:14-02:00,">RAX12,101218092813,-23.66246,-046.56414<",acme
3239,RUS00,2018-12-10T10:28:14-02:00,">RUS00,101218092801,-23.72101,-046.55076<",acme
3330,RUS00,2018-12-10T10:28:14-02:00,">RUS00,101218092301,-23.77194,-046.59802<",acme
3310,RAX12,2018-12-10T10:28:13-02:00,">RAX12,101218092812,-23.71127,-046.55213<",acme
3215,RUS00,2018-12-10T10:28:13-02:00,">RUS00,101218092812,-23.68527,-046.55153<",acme
3134,RUS00,2018-12-10T10:28:13-02:00,">RUS00,101218092812,-23.70126,-046.51325<",acme
3074,RUS00,2018-12-10T10:28:13-02:00,">RUS00,101218092812,-23.66676,-046.60939<",acme
3053,RAX12,2018-12-10T10:28:12-02:00,">RAX12,101218092811,-23.71296,-046.55194<",acme
3387,RAX11,2018-12-10T10:28:12-02:00,">RAX11,101218092811,-23.70586,-046.55065<",acme
3197,RUS00,2018-12-10T10:28:12-02:00,">RUS00,101218092811,-23.68509,-046.55138<",acme
3368,RAX11,2018-12-10T10:28:12-02:00,">RAX11,101218092811,-23.73889,-046.53143<",acme
3350,RUS00,2018-12-10T10:28:12-02:00,">RUS00,101218092811,-23.74698,-046.55387<",acme
3239,RUS00,2018-12-10T10:28:12-02:00,">RUS00,101218092731,-23.72094,-046.55078<",acme
3330,RUS00,2018-12-10T10:28:12-02:00,">RUS00,101218092231,-23.77132,-046.59799<",acme
3319,RUS00,2018-12-10T10:28:12-02:00,">RUS00,101218092731,-23.68987,-046.55971<",acme
3282,RAX12,2018-12-10T10:28:12-02:00,">RAX12,101218092810,-23.77046,-046.58071<",acme
3086,RAX12,2018-12-10T10:28:11-02:00,">RAX12,101218092810,-23.73534,-046.58272<",acme
3266,RAX12,2018-12-10T10:28:11-02:00,">RAX12,101218092810,-23.70787,-046.52452<",acme
3141,RAX12,2018-12-10T10:28:11-02:00,">RAX12,101218092810,-23.75463,-046.58170<",acme
3044,RUS00,2018-12-10T10:28:11-02:00,">RUS00,101218092810,-23.66036,-046.56599<",acme
3457,RUS00,2018-12-10T10:28:11-02:00,">RUS00,101218092810,-23.65226,-046.57456<",acme
3239,RUS00,2018-12-10T10:28:11-02:00,">RUS00,101218092701,-23.71918,-046.55100<",acme
3328,RAX11,2018-12-10T10:28:10-02:00,">RAX11,101218092809,-23.74472,-046.52513<",acme
3290,RUS00,2018-12-10T10:28:10-02:00,">RUS00,101218092731,-23.71214,-046.52538<",acme
3290,RUS00,2018-12-10T10:28:10-02:00,">RUS00,101218092731,-23.71214,-046.52538<",acme
3379,RUS00,2018-12-10T10:28:10-02:00,">RUS00,101218092809,-23.73957,-046.56962<",acme
3013,RAX12,2018-12-10T10:28:10-02:00,">RAX12,101218092809,-23.72187,-046.53993<",acme
3036,RUS00,2018-12-10T10:28:10-02:00,">RUS00,101218092809,-23.71811,-046.52766<",acme
3330,RAX11,2018-12-10T10:28:10-02:00,">RAX11,101218092207,-23.77120,-046.59705<",acme
3089,RAX11,2018-12-10T10:28:09-02:00,">RAX11,101218092808,-23.70384,-046.51871<",acme
3103,RAX12,2018-12-10T10:28:09-02:00,">RAX12,101218092808,-23.73710,-046.55368<",acme
3397,RUS00,2018-12-10T10:28:09-02:00,">RUS00,101218092808,-23.69984,-046.55252<",acme
3436,RUS00,2018-12-10T10:28:09-02:00,">RUS00,101218092808,-23.70950,-046.52827<",acme
3465,RUS00,2018-12-10T10:28:09-02:00,">RUS00,101218092801,-23.73102,-046.56884<",acme
3175,RUS00,2018-12-10T10:28:09-02:00,">RUS00,101218092808,-23.68521,-046.55096<",acme
3359,RUS00,2018-12-10T10:28:09-02:00,">RUS00,101218081431,-23.71728,-046.57325<",acme
3136,RAX11,2018-12-10T10:28:08-02:00,">RAX11,101218092807,-23.72559,-046.52547<",acme
3201,RAX12,2018-12-10T10:28:08-02:00,">RAX12,101218092807,-23.67790,-046.55730<",acme
3123,RAX12,2018-12-10T10:28:08-02:00,">RAX12,101218092806,-23.72218,-046.54256<",acme
3068,RAX11,2018-12-10T10:28:08-02:00,">RAX11,101218092807,-23.73448,-046.54173<",acme
3374,RUS00,2018-12-10T10:28:08-02:00,">RUS00,101218092807,-23.71795,-046.55862<",acme
3368,RUS00,2018-12-10T10:28:08-02:00,">RUS00,101218092805,-23.73891,-046.53103<",acme
3336,RUS00,2018-12-10T10:28:08-02:00,">RUS00,101218092807,-23.72342,-046.52414<",acme
3390,RUS00,2018-12-10T10:28:08-02:00,">RUS00,101218092807,-23.64294,-046.58260<",acme
3319,RUS00,2018-12-10T10:28:08-02:00,">RUS00,101218092701,-23.68989,-046.55970<",acme
3426,RUS00,2018-12-10T10:28:08-02:00,">RUS00,101218092806,-23.70848,-046.53119<",acme
3258,RUS00,2018-12-10T10:28:08-02:00,">RUS00,101218092806,-23.72156,-046.52445<",acme
3330,RUS00,2018-12-10T10:28:07-02:00,">RUS00,101218092201,-23.77089,-046.59662<",acme
3396,RUS00,2018-12-10T10:28:07-02:00,">RUS00,101218092801,-23.72738,-046.52625<",acme
3317,RUS00,2018-12-10T10:28:07-02:00,">RUS00,101218092806,-23.69838,-046.55294<",acme
3312,RUS00,2018-12-10T10:28:07-02:00,">RUS00,101218092806,-23.65831,-046.56785<",acme
3356,RUS00,2018-12-10T10:28:07-02:00,">RUS00,101218092805,-23.74258,-046.53130<",acme
3123,RUS00,2018-12-10T10:28:07-02:00,">RUS00,101218092805,-23.72217,-046.54246<",acme
3319,RAX11,2018-12-10T10:28:07-02:00,">RAX11,101218092632,-23.69020,-046.55930<",acme
3154,RAX12,2018-12-10T10:28:06-02:00,">RAX12,101218092805,-23.70459,-046.55215<",acme
3353,RUS00,2018-12-10T10:28:06-02:00,">RUS00,101218092805,-23.71842,-046.55083<",acme
3359,RUS00,2018-12-10T10:28:06-02:00,">RUS00,101218081401,-23.71763,-046.57204<",acme
3330,RUS00,2018-12-10T10:28:06-02:00,">RUS00,101218092131,-23.76862,-046.59498<",acme
3467,RUS00,2018-12-10T10:28:06-02:00,">RUS00,101218092801,-23.73519,-046.58396<",acme
3319,RUS00,2018-12-10T10:28:05-02:00,">RUS00,101218092631,-23.69025,-046.55923<",acme
3097,RAX12,2018-12-10T10:28:05-02:00,">RAX12,101218092804,-23.68790,-046.55317<",acme
3092,RAX11,2018-12-10T10:28:05-02:00,">RAX11,101218092804,-23.69139,-046.54181<",acme
3177,RUS00,2018-12-10T10:28:05-02:00,">RUS00,101218092731,-23.68582,-046.55922<",acme
3359,RUS00,2018-12-10T10:28:05-02:00,">RUS00,101218081331,-23.71795,-046.56962<",acme
3353,RUS00,2018-12-10T10:28:05-02:00,">RUS00,101218092735,-23.71931,-046.55064<",acme
3474,RUS00,2018-12-10T10:28:05-02:00,">RUS00,101218092801,-23.71108,-046.55221<",acme
3428,RAX12,2018-12-10T10:28:04-02:00,">RAX12,101218092803,-23.75497,-046.57621<",acme
3148,RAX11,2018-12-10T10:28:04-02:00,">RAX11,101218092803,-23.67650,-046.55717<",acme
3103,RAX11,2018-12-10T10:28:04-02:00,">RAX11,101218092803,-23.73664,-046.55369<",acme
3160,RUS00,2018-12-10T10:28:04-02:00,">RUS00,101218092801,-23.73721,-046.52952<",acme
3330,RUS00,2018-12-10T10:28:04-02:00,">RUS00,101218092101,-23.76616,-046.59367<",acme
3189,RUS00,2018-12-10T10:28:04-02:00,">RUS00,101218092803,-23.65802,-046.55238<",acme
3467,RAX12,2018-12-10T10:28:04-02:00,">RAX12,101218092750,-23.73530,-046.58276<",acme
3318,RUS00,2018-12-10T10:28:04-02:00,">RUS00,101218092801,-23.74181,-046.57288<",acme
3359,RUS00,2018-12-10T10:28:04-02:00,">RUS00,101218081301,-23.71739,-046.56850<",acme
3177,RAX11,2018-12-10T10:28:04-02:00,">RAX11,101218092705,-23.68668,-046.55947<",acme
3383,RUS00,2018-12-10T10:28:04-02:00,">RUS00,101218092801,-23.73728,-046.52947<",acme
3280,RAX11,2018-12-10T10:28:04-02:00,">RAX11,101218092802,-23.68697,-046.55331<",acme
3401,RUS00,2018-12-10T10:28:04-02:00,">RUS00,101218092801,-23.70781,-046.55344<",acme
3274,RUS00,2018-12-10T10:28:04-02:00,">RUS00,101218092801,-23.73585,-046.53603<",acme
3005,RUS00,2018-12-10T10:28:04-02:00,">RUS00,101218092801,-23.68891,-046.56334<",acme
3051,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.77708,-046.52915<",acme
3212,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.73939,-046.56940<",acme
3353,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092706,-23.72023,-046.55060<",acme
3328,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.74419,-046.52495<",acme
3097,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092802,-23.68771,-046.55327<",acme
3214,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.70195,-046.55107<",acme
3145,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.73312,-046.53411<",acme
3423,RAX11,2018-12-10T10:28:03-02:00,">RAX11,101218092802,-23.72512,-046.58837<",acme
3013,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092802,-23.72173,-046.53945<",acme
3049,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.69626,-046.55427<",acme
3442,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.74395,-046.52491<",acme
3264,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.65782,-046.57142<",acme
3326,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.73483,-046.58478<",acme
3057,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.69992,-046.54964<",acme
3014,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.72599,-046.54913<",acme
3429,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.70860,-046.55229<",acme
3053,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.71220,-046.55221<",acme
3253,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.72412,-046.57891<",acme
3303,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.73075,-046.56863<",acme
3088,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.72061,-046.56400<",acme
3330,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092031,-23.76450,-046.59600<",acme
3359,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218081231,-23.71737,-046.56762<",acme
3332,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.70968,-046.55219<",acme
3238,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.68525,-046.55138<",acme
3170,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.68511,-046.55130<",acme
3349,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.70910,-046.55222<",acme
3006,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.71367,-046.55159<",acme
3423,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.72513,-046.58841<",acme
3126,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.64326,-046.58314<",acme
3334,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.72526,-046.57422<",acme
3422,RAX12,2018-12-10T10:28:03-02:00,">RAX12,101218092801,-23.70461,-046.55216<",acme
3067,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.68919,-046.56398<",acme
3114,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.71083,-046.55215<",acme
3392,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.72742,-046.53887<",acme
3307,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.73719,-046.52954<",acme
3104,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.69281,-046.55845<",acme
3148,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.67642,-046.55716<",acme
3296,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.75218,-046.55756<",acme
3357,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.76088,-046.59778<",acme
3380,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.75843,-046.60569<",acme
3206,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.73746,-046.59104<",acme
3202,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.73486,-046.60536<",acme
3373,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.69822,-046.55129<",acme
3120,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.69961,-046.55032<",acme
3308,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.73356,-046.54308<",acme
3164,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.67111,-046.56772<",acme
3241,RUS00,2018-12-10T10:28:03-02:00,">RUS00,101218092801,-23.69217,-046.55630<",acme
3430,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.70324,-046.55265<",acme
3242,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.70945,-046.58862<",acme
3420,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.72904,-046.55566<",acme
3026,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.74953,-046.59286<",acme
3180,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.75086,-046.59329<",acme
3261,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.69993,-046.55235<",acme
3182,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.72591,-046.54915<",acme
3293,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.69246,-046.55525<",acme
3111,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.71879,-046.55972<",acme
3030,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.70568,-046.55215<",acme
3376,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.65585,-046.56990<",acme
3223,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.73650,-046.53493<",acme
3315,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.71168,-046.58606<",acme
3432,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.71502,-046.55159<",acme
3156,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.71283,-046.55178<",acme
3410,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.73463,-046.57969<",acme
3103,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.73643,-046.55368<",acme
3462,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.74162,-046.60703<",acme
3404,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.70209,-046.55282<",acme
3004,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.72948,-046.52841<",acme
3027,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.70019,-046.55220<",acme
3446,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.71720,-046.55466<",acme
3398,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.71966,-046.55090<",acme
3012,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.76208,-046.59450<",acme
3378,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.75514,-046.57641<",acme
3024,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.66578,-046.56130<",acme
3366,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.72168,-046.56615<",acme
3345,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.71954,-046.55058<",acme
3075,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.79658,-046.54727<",acme
3248,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.76924,-046.59569<",acme
3022,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.69649,-046.55408<",acme
3302,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.66447,-046.56939<",acme
3341,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.71335,-046.53119<",acme
3002,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.73509,-046.52928<",acme
3169,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.77859,-046.52876<",acme
3266,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.70799,-046.52475<",acme
3244,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.69069,-046.56081<",acme
3295,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.80389,-046.54306<",acme
3246,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.68527,-046.55156<",acme
3166,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.68172,-046.54532<",acme
3233,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.64326,-046.58335<",acme
3191,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.67080,-046.58740<",acme
3470,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.68273,-046.55524<",acme
3230,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.70660,-046.55260<",acme
3371,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.71743,-046.55766<",acme
3444,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.71287,-046.59614<",acme
3403,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.67049,-046.56751<",acme
3167,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.70701,-046.55260<",acme
3011,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.71523,-046.55162<",acme
3419,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.71683,-046.57356<",acme
3073,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.72480,-046.52553<",acme
3464,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.64810,-046.57920<",acme
3046,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.67020,-046.56004<",acme
3085,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.69683,-046.55307<",acme
3000,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.73457,-046.58714<",acme
3463,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.68517,-046.55143<",acme
3035,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.64319,-046.58336<",acme
3443,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.70561,-046.55227<",acme
3154,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.70442,-046.55217<",acme
3348,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.74314,-046.55769<",acme
3016,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.65880,-046.60872<",acme
3305,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.73367,-046.54298<",acme
3387,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.70593,-046.55062<",acme
3061,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.66695,-046.59019<",acme
3161,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.76613,-046.54320<",acme
3282,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.77099,-046.58065<",acme
3173,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.72724,-046.53738<",acme
3329,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.74014,-046.55430<",acme
3133,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.74175,-046.57327<",acme
3413,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.68205,-046.55766<",acme
3468,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.66443,-046.60654<",acme
3177,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092701,-23.68692,-046.55952<",acme
3147,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.66332,-046.56332<",acme
3395,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.74615,-046.49810<",acme
3461,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.73610,-046.55414<",acme
3285,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.72982,-046.52823<",acme
3250,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.77847,-046.52883<",acme
3245,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.72960,-046.52830<",acme
3237,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.70655,-046.53228<",acme
3272,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.80273,-046.61714<",acme
3424,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.64266,-046.58236<",acme
3222,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.71061,-046.55212<",acme
3472,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.66608,-046.56084<",acme
3078,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.72177,-046.56649<",acme
3175,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092738,-23.68521,-046.55096<",acme
3188,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.71726,-046.55124<",acme
3358,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.79688,-046.54626<",acme
3399,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.67071,-046.56754<",acme
3255,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.71878,-046.55946<",acme
3330,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092031,-23.76450,-046.59600<",acme
3017,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.66181,-046.61656<",acme
3128,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.72236,-046.54584<",acme
3337,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.71837,-046.52724<",acme
3370,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.70181,-046.54372<",acme
3418,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.66129,-046.56515<",acme
3411,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.69882,-046.55070<",acme
3105,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.71267,-046.55182<",acme
3063,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.69977,-046.55268<",acme
3072,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.70188,-046.55285<",acme
3353,RAX12,2018-12-10T10:28:02-02:00,">RAX12,101218092702,-23.72043,-046.55060<",acme
3090,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.72234,-046.54284<",acme
3038,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.74249,-046.53128<",acme
3082,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.72050,-046.56364<",acme
3279,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.72243,-046.56917<",acme
3276,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092801,-23.73934,-046.53068<",acme
3165,RUS00,2018-12-10T10:28:02-02:00,">RUS00,101218092800,-23.70794,-046.54684<",acme
3380,RAX12,2018-12-10T10:28:02-02:00,">RAX12,101218092800,-23.75847,-046.60572<",acme
3426,RAX12,2018-12-10T10:28:01-02:00,">RAX12,101218092800,-23.70888,-046.53080<",acme
3051,RAX12,2018-12-10T10:28:01-02:00,">RAX12,101218092800,-23.77709,-046.52904<",acme
3474,RAX12,2018-12-10T10:28:01-02:00,">RAX12,101218092800,-23.71101,-046.55221<",acme
3359,RAX12,2018-12-10T10:28:01-02:00,">RAX12,101218081230,-23.71738,-046.56757<",acme
3175,RUS00,2018-12-10T10:28:01-02:00,">RUS00,101218092709,-23.68521,-046.55096<",acme
3177,RUS00,2018-12-10T10:28:01-02:00,">RUS00,101218092631,-23.68737,-046.55959<",acme
3050,RAX12,2018-12-10T10:28:01-02:00,">RAX12,101218092755,-23.67905,-046.57403<",acme
3353,RAX11,2018-12-10T10:28:01-02:00,">RAX11,101218092648,-23.72192,-046.55033<",acme
3470,RAX11,2018-12-10T10:28:01-02:00,">RAX11,101218092759,-23.68289,-046.55523<",acme
3018,RUS00,2018-12-10T10:28:00-02:00,">RUS00,101218092759,-23.70387,-046.57622<",acme
3370,RAX12,2018-12-10T10:28:00-02:00,">RAX12,101218092759,-23.70186,-046.54362<",acme
3353,RUS00,2018-12-10T10:28:00-02:00,">RUS00,101218092636,-23.72345,-046.54977<",acme
3047,RUS00,2018-12-10T10:28:00-02:00,">RUS00,101218092759,-23.74236,-046.53110<",acme
3436,RUS00,2018-12-10T10:28:00-02:00,">RUS00,101218092738,-23.70965,-046.52877<",acme
3175,RUS00,2018-12-10T10:28:00-02:00,">RUS00,101218092709,-23.68521,-046.55096<",acme
3223,RAX12,2018-12-10T10:28:00-02:00,">RAX12,101218092758,-23.73633,-046.53521<",acme
3436,RUS00,2018-12-10T10:28:00-02:00,">RUS00,101218092738,-23.70965,-046.52877<",acme
3050,RAX11,2018-12-10T10:27:59-02:00,">RAX11,101218092731,-23.68022,-046.57356<",acme
3177,RAX12,2018-12-10T10:27:59-02:00,">RAX12,101218092614,-23.68846,-046.55992<",acme
3359,RAX11,2018-12-10T10:27:59-02:00,">RAX11,101218081217,-23.71735,-046.56664<",acme
3343,RUS00,2018-12-10T10:27:59-02:00,">RUS00,101218092758,-23.73688,-046.52994<",acme
3086,RAX11,2018-12-10T10:27:59-02:00,">RAX11,101218092757,-23.73545,-046.58127<",acme
3360,RUS00,2018-12-10T10:27:59-02:00,">RUS00,101218092757,-23.68511,-046.55177<",acme
3310,RUS00,2018-12-10T10:27:58-02:00,">RUS00,101218092744,-23.71224,-046.55201<",acme
3400,RUS00,2018-12-10T10:27:58-02:00,">RUS00,101218092741,-23.73058,-046.57844<",acme
3123,RAX11,2018-12-10T10:27:58-02:00,">RAX11,101218092757,-23.72201,-046.54154<",acme
3141,RUS00,2018-12-10T10:27:58-02:00,">RUS00,101218092757,-23.75458,-046.58136<",acme
